ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
7218,5,3,7,4,251,5,1,2,3,1433,0
4723,4,3,3,2,191,2,2,2,7,5357,0
7039,4,3,6,1,264,3,3,1,5,4435,1
6037,4,2,6,3,262,5,1,2,9,1053,0
7773,1,3,4,3,197,4,2,2,9,4429,0
3509,3,3,3,3,275,4,2,2,6,4687,1
3208,2,3,6,4,227,5,2,1,8,4388,0
6753,1,3,3,4,250,3,1,2,6,4830,1
7678,2,2,6,3,269,4,2,1,3,1022,0
4899,1,3,4,5,159,5,1,1,7,4063,0
5097,1,3,5,3,273,4,2,2,2,4186,1
5050,2,1,4,1,259,3,2,2,5,4435,1
6478,2,3,3,3,261,8,2,2,3,4007,1
4015,4,3,4,1,234,3,1,1,8,4996,0
7169,3,3,5,3,266,5,2,1,2,1510,1
6846,5,2,4,2,186,2,1,2,2,5604,1
7272,5,2,4,2,220,2,2,2,5,5864,0
7356,5,3,3,2,220,3,1,1,7,5503,0
7882,2,3,4,4,152,3,1,2,8,4430,0
8641,4,2,4,5,275,5,2,1,8,1093,1
7320,5,3,4,1,209,3,1,1,7,4808,1
8623,4,1,4,2,261,5,2,2,5,1073,1
7350,5,3,4,4,209,3,2,2,8,5884,1
3995,3,3,3,3,253,4,1,1,9,4682,1
8105,3,3,2,2,219,2,2,2,8,4518,0
5918,5,3,5,1,252,3,2,2,2,4339,0
4545,1,3,6,4,265,4,1,1,9,1511,0
8066,5,1,2,3,133,4,1,1,5,5989,1
8904,5,2,6,5,308,4,1,1,7,1078,0
8345,3,1,6,1,302,4,1,1,1,1622,1
7209,1,3,6,4,278,5,1,2,5,1180,0
3226,2,3,4,4,151,2,1,2,3,4105,1
5479,4,2,3,4,225,2,3,2,5,5997,0
4435,4,3,3,3,171,4,1,2,8,4502,0
8695,4,3,3,5,220,3,1,1,9,5672,1
5690,5,3,4,4,135,2,1,2,4,4684,0
4061,3,3,4,5,209,2,1,1,8,4047,0
8153,3,3,4,5,254,3,2,1,3,4404,0
4701,1,3,3,1,201,3,1,1,3,4556,1
8285,3,3,6,5,229,8,2,1,2,4271,1
4291,4,3,4,4,211,4,2,2,8,4747,1
5755,4,2,6,4,305,4,1,1,7,1172,1
8086,2,2,4,1,171,2,1,2,3,4271,0
5706,5,3,4,5,164,3,3,2,3,4454,0
8633,3,2,7,1,255,4,2,1,3,1450,0
3744,5,3,4,2,233,2,1,1,5,4817,0
7697,3,3,4,1,240,8,2,2,1,4638,0
6374,5,3,3,5,206,3,1,1,6,4620,1
7567,4,3,4,3,261,4,2,2,9,5116,1
3447,1,3,5,4,237,2,1,2,8,5600,1
6546,5,3,6,5,298,4,1,2,3,1520,0
6705,1,1,5,3,230,3,2,2,4,4914,1
6591,1,2,5,4,267,5,2,1,10,1837,1
5797,4,3,4,3,207,5,3,1,6,4145,0
6494,5,3,7,3,133,5,1,1,4,1783,1
4728,5,3,4,5,259,2,2,1,4,4092,1
8732,5,3,5,2,238,2,1,2,5,5703,0
7443,1,3,4,1,146,8,1,2,7,4576,0
8980,2,3,3,3,265,3,1,1,10,4093,1
5270,5,3,6,4,264,4,1,2,1,1660,1
7635,1,3,5,1,230,4,2,2,4,5363,0
7317,1,3,5,1,241,3,1,1,7,5134,1
4856,5,3,3,1,170,2,1,2,9,4112,0
7863,1,3,5,1,132,4,2,1,4,5461,0
7516,2,1,5,5,240,5,2,2,7,1255,0
6474,5,3,3,4,216,8,2,1,8,4616,0
4991,3,3,2,3,198,2,2,1,6,1996,0
3498,5,3,3,4,204,2,1,1,10,5844,1
5203,4,2,4,1,139,3,1,2,6,4942,1
8351,3,1,6,2,286,4,1,1,5,1248,1
5276,5,3,6,2,281,2,2,1,9,1715,1
7642,2,3,4,3,252,4,1,2,2,5226,0
5037,1,3,6,3,271,4,2,1,1,1733,0
8156,5,3,3,3,224,3,2,1,5,4214,1
5955,1,3,4,5,134,3,1,1,8,5694,0
3401,3,1,4,2,197,3,1,1,2,5707,0
7112,5,1,5,3,268,5,2,1,10,1660,0
8208,5,1,3,4,175,3,1,1,2,5272,0
7695,1,3,3,5,159,2,3,1,6,4295,0
7439,3,3,3,5,275,4,2,2,10,5066,0
5483,3,2,5,4,217,2,2,2,4,4380,1
6589,4,2,6,1,273,4,2,1,6,1524,0
3141,1,1,3,3,256,4,2,2,3,4732,0
7957,4,2,5,5,229,6,1,1,6,1857,0
4223,3,1,5,4,168,4,2,2,5,5580,0
6293,3,1,6,1,246,4,2,2,4,1504,1
6682,2,3,4,4,273,2,2,2,6,5676,1
6272,5,3,5,5,232,3,1,2,4,1716,1
4338,5,3,3,2,160,3,1,1,4,4683,0
8575,4,3,3,2,155,3,1,2,1,5731,1
6968,5,1,4,1,169,4,1,2,1,5323,0
7684,2,2,4,3,262,2,2,1,3,4064,1
5290,2,3,4,4,248,3,1,1,1,5198,0
3639,1,3,3,5,146,5,3,1,7,4538,0
7458,5,3,4,5,226,6,2,1,10,1348,1
8266,2,3,5,5,258,5,1,2,6,1068,1
8569,4,3,2,5,238,2,1,1,6,5325,1
3620,5,3,3,1,210,2,1,2,9,4580,0
8733,1,3,6,4,268,4,2,2,5,4126,1
8862,5,3,6,3,260,4,1,1,1,1775,0
5176,2,3,5,3,222,2,1,1,2,5953,1
4337,3,3,4,3,177,3,2,1,4,4551,0
5558,5,3,5,1,178,2,1,1,5,4369,0
6622,2,3,4,5,234,3,1,1,4,5100,1
7481,3,3,7,2,272,4,2,2,9,1188,1
6426,5,1,3,3,259,2,3,2,8,4481,0
7748,5,3,5,1,262,5,1,1,5,1916,1
4809,1,2,2,4,151,4,1,1,6,1803,0
4563,1,3,6,4,272,4,1,1,7,1706,1
8510,5,2,3,2,233,4,2,2,1,5886,0
6181,4,2,4,3,235,3,1,1,4,5289,1
4740,5,3,3,5,233,3,2,1,7,5787,0
4378,2,1,2,2,158,3,3,1,1,4149,0
8299,4,3,3,4,209,2,3,1,5,4363,0
7020,5,3,4,4,139,3,2,2,2,5135,0
3991,4,3,6,3,205,3,1,2,10,4996,0
7559,3,3,5,4,154,5,1,2,6,5659,1
8797,4,3,5,1,151,4,1,2,5,4549,0
6848,5,2,4,1,172,3,2,1,10,5106,1
6592,2,2,6,2,259,4,2,2,6,1066,1
3068,5,3,5,5,180,4,3,2,10,1200,1
3595,4,3,4,2,222,3,1,1,3,5130,0
7197,1,3,4,2,235,6,1,2,6,1386,0
8911,4,2,6,5,299,4,1,2,2,1192,0
6331,4,3,4,3,236,4,2,2,1,5783,1
7260,5,2,4,4,258,2,2,1,5,4363,1
5538,5,3,5,4,219,5,1,2,5,1388,1
5666,5,3,3,4,186,3,2,1,4,5501,1
4401,1,2,4,3,255,6,1,2,3,4278,1
8506,2,2,5,1,183,6,2,1,2,5082,0
3971,3,2,4,1,174,3,1,1,8,5549,0
5665,4,3,4,5,216,4,2,1,1,4458,1
6243,1,3,4,5,251,2,2,1,8,5232,0
3160,2,2,3,1,162,8,3,1,10,5429,0
6032,5,2,5,1,262,5,1,2,1,1488,1
5428,2,3,5,4,237,6,2,2,2,4541,0
8713,4,3,4,2,133,6,2,1,9,4879,0
5499,1,3,7,3,281,4,1,2,1,1215,1
4013,3,3,4,2,179,3,1,2,3,5284,0
4136,5,3,3,2,156,3,2,2,2,4681,0
3346,2,3,4,1,155,4,1,1,1,4985,0
4055,3,3,3,3,182,4,1,2,7,1869,1
8590,2,3,3,2,195,10,1,1,9,4256,0
8672,5,3,5,1,259,3,1,2,1,5725,0
8837,3,3,6,4,258,4,1,2,9,1104,0
8051,3,3,6,1,295,4,1,2,10,1600,0
6351,1,3,5,4,193,3,2,2,4,5873,0
8416,2,3,4,1,260,5,1,2,1,5559,1
8045,3,3,5,1,248,5,1,1,8,1810,0
7597,4,3,3,5,224,2,1,1,10,4380,1
7150,2,3,5,5,235,5,2,2,9,1032,1
4923,1,1,3,1,209,2,3,1,1,5779,1
7399,4,2,7,3,295,4,1,1,9,1235,0
5335,4,1,5,3,111,4,2,1,8,4575,0
4279,4,3,6,2,271,10,2,1,2,4145,0
3318,5,3,5,3,141,3,1,2,9,4857,0
8659,4,3,6,1,281,4,2,2,2,1592,0
4020,5,3,3,5,226,3,1,2,8,5203,1
6803,3,3,4,2,173,3,3,1,3,5364,0
6339,1,3,3,5,154,3,3,1,2,4219,0
8331,1,1,6,5,308,4,1,2,8,1569,1
6623,3,3,6,5,152,4,2,1,8,5351,0
4276,2,3,4,4,159,3,1,2,9,4265,1
7660,2,1,3,5,159,2,3,1,9,4099,1
5843,3,3,4,2,194,3,1,1,10,5171,1
4714,2,3,4,5,264,3,1,1,10,5972,0
6151,4,1,4,3,179,3,1,1,3,5495,1
3200,5,3,4,4,301,5,1,2,6,1931,0
4983,1,3,3,3,262,7,3,1,9,5097,0
6913,4,3,5,1,251,5,1,1,7,1924,1
5321,3,1,4,4,186,3,1,1,2,4430,0
6160,2,1,3,4,153,2,2,2,5,4023,1
8924,5,3,7,3,296,4,1,2,4,1392,0
5077,4,2,3,5,217,3,1,2,9,4306,0
3735,1,3,4,5,185,3,1,1,2,4336,1
7502,5,3,7,1,265,4,2,1,3,1357,1
6972,5,1,3,5,151,2,2,2,8,4408,1
8321,3,3,6,5,299,4,1,1,1,1629,1
3478,2,3,5,2,196,3,1,1,4,4271,0
7053,1,3,4,5,240,3,1,1,9,5794,1
7824,5,2,3,5,257,3,2,2,4,5196,1
4406,5,3,3,2,237,3,2,1,10,5851,0
6268,2,3,4,5,227,5,1,1,2,1804,1
7166,5,3,7,5,289,4,1,1,5,1864,1
7892,5,3,4,4,166,2,1,2,8,5192,0
7127,3,2,3,1,239,3,1,2,2,4425,0
7897,4,3,3,3,242,3,2,1,8,5915,1
4113,1,2,5,4,143,5,2,1,5,4393,1
6286,2,1,5,3,244,5,1,1,3,1174,0
4150,2,3,3,1,241,2,1,2,8,5602,1
8384,5,3,5,3,156,4,2,1,8,5868,0
4767,1,3,5,4,199,4,2,2,2,4902,1
8407,4,3,3,1,238,2,2,2,5,4355,1
7910,5,3,5,1,181,3,1,1,6,5423,0
7234,2,3,4,2,227,3,2,2,7,4041,0
5808,5,3,4,1,171,2,2,2,1,5635,0
7064,5,3,3,3,179,3,1,1,9,4459,1
7014,5,3,3,5,251,4,2,1,3,5215,1
3334,2,3,5,3,204,3,3,1,1,4037,1
5515,4,3,5,3,287,4,1,2,2,1437,0
8095,4,2,4,1,211,3,2,1,2,5851,0
4170,5,3,2,5,264,2,1,2,9,5898,1
8350,2,1,5,3,265,5,1,1,3,1005,1
7152,5,3,6,5,283,4,1,2,3,1374,1
5121,1,3,5,2,176,3,1,2,9,5656,0
5279,3,3,6,4,298,4,2,2,9,1629,0
3153,1,2,4,2,237,6,1,1,8,5695,0
4306,2,3,6,1,271,10,2,2,5,5459,0
6955,4,3,3,2,245,2,1,1,7,4692,0
7509,1,1,6,4,290,4,1,2,3,1710,0
3677,3,1,4,2,273,5,1,1,1,5012,0
7545,1,2,5,2,146,3,1,1,7,4524,1
6580,2,2,5,5,240,6,2,1,9,1117,0
5652,5,3,4,3,200,3,2,2,5,5108,0
6232,2,3,6,1,300,4,2,1,2,1790,1
7579,4,3,4,4,188,3,1,2,7,5720,0
7687,4,2,5,4,233,4,2,2,1,4255,1
6510,5,3,5,5,265,5,2,2,1,1568,0
7593,1,3,5,1,256,2,2,1,1,5352,1
3636,5,3,5,5,152,6,2,2,2,4915,1
3705,1,2,5,2,184,4,1,2,6,4155,1
7475,3,3,5,4,263,4,1,1,2,1625,0
7782,5,3,4,1,249,6,2,2,2,5720,1
5316,5,3,3,1,219,3,2,2,6,4893,1
5339,3,2,2,5,254,2,1,2,10,5718,1
5373,1,3,3,1,183,2,2,1,3,4042,0
7674,5,2,4,5,206,4,2,1,1,1593,0
7083,1,3,4,5,98,4,1,1,5,4643,0
6888,5,3,5,3,243,5,1,2,2,1776,1
8555,3,3,6,5,308,4,1,2,8,1164,1
7694,5,3,5,1,216,10,2,1,2,5672,0
5771,3,2,4,2,239,6,1,1,7,1934,0
8582,5,3,4,4,243,5,2,2,10,4356,0
8507,3,2,3,2,229,3,2,2,9,4491,1
8003,3,3,5,4,229,6,1,1,9,1733,0
5640,5,3,3,3,183,3,1,1,3,5538,0
5000,5,3,3,3,134,3,2,1,8,4950,0
6159,1,1,4,5,182,3,2,1,2,4473,0
3690,5,1,4,3,266,3,1,2,9,5621,1
4764,5,3,3,3,201,6,2,2,2,4984,0
8352,5,1,6,2,248,4,1,1,10,1563,1
7493,3,3,3,3,154,4,2,1,7,1915,0
5074,2,2,3,1,203,2,1,2,2,4647,1
8652,5,3,6,2,279,4,2,1,4,1148,0
3665,3,3,3,3,250,5,2,2,8,5762,1
4749,1,3,5,3,199,10,2,1,1,5865,0
8155,4,3,4,1,191,3,1,1,8,4021,1
4388,5,2,5,2,165,3,2,1,10,5598,0
4930,2,2,5,1,264,2,2,1,3,4056,1
3869,3,3,4,3,235,3,3,1,10,4172,0
5916,5,3,5,5,185,3,1,2,5,4520,1
5748,5,1,5,3,280,3,3,2,2,5273,0
4441,4,3,3,2,153,3,2,1,3,5251,0
3753,1,3,4,2,148,2,1,2,9,4334,0
8143,4,3,3,3,230,3,2,1,2,4742,1
3157,4,2,3,5,132,3,1,2,7,4013,1
3045,1,3,4,4,243,3,1,2,10,3327,1
3594,5,3,5,2,279,8,1,2,5,4785,0
7496,5,3,4,1,239,5,1,1,8,1048,0
6218,5,3,6,4,244,4,1,2,1,1130,1
8537,3,3,6,1,222,8,1,2,2,4914,0
3585,1,3,5,5,244,2,1,2,10,5794,0
3535,4,3,3,5,181,2,2,2,2,4089,0
3291,1,2,5,2,253,2,3,1,2,5643,1
5351,3,2,5,5,103,6,2,1,2,4860,0
7570,2,3,4,1,155,3,1,1,4,4397,0
6661,4,3,4,1,261,3,1,1,10,5943,0
7281,1,3,4,3,183,3,1,2,4,5866,0
3768,5,3,5,4,189,3,1,2,7,4741,1
6067,4,3,5,1,267,4,1,2,5,4440,1
7700,5,3,2,1,149,4,2,1,7,5434,0
8410,2,3,4,2,187,2,2,2,7,4470,1
7311,1,3,4,4,218,4,2,1,10,4967,0
3578,5,2,4,1,102,3,2,2,3,4179,0
6967,4,1,2,3,215,2,2,1,3,5052,1
8519,3,3,4,4,161,3,1,2,2,5257,0
7258,2,2,5,5,239,3,2,2,8,4975,0
4805,3,2,6,2,152,2,1,1,9,1993,0
4147,4,3,4,3,261,3,2,1,2,4028,0
3811,4,1,4,3,257,10,2,1,3,5881,1
5344,2,2,4,2,181,3,1,2,4,5078,0
8359,4,2,6,4,275,4,2,1,5,1989,0
8936,5,3,6,4,279,4,1,1,5,1241,0
5809,4,3,2,1,197,4,1,2,5,4614,0
3179,3,3,4,3,237,6,1,2,8,5588,0
4462,2,3,4,5,199,5,2,2,8,5669,1
7102,2,1,5,2,223,5,2,2,5,1484,1
5594,5,1,3,2,180,2,3,2,10,4024,0
4546,2,3,7,1,250,5,2,2,8,1776,0
5263,4,3,6,4,285,4,2,2,6,1582,0
4931,3,2,2,2,264,3,2,2,1,4518,0
7932,5,1,4,3,153,7,2,1,4,4499,1
5206,2,2,3,5,247,3,1,1,4,5891,1
8833,4,3,5,1,237,5,2,1,8,1150,1
6081,1,3,3,1,133,3,2,2,7,4004,1
4109,3,2,3,5,132,3,2,1,4,4212,0
5485,4,2,4,5,236,3,1,2,8,4132,0
6618,5,3,4,4,251,6,2,2,4,1869,0
8679,1,3,3,1,198,3,1,2,3,4965,1
7293,1,3,3,2,221,2,2,2,10,4715,1
8808,5,3,4,4,224,3,2,1,1,4231,0
7462,2,3,5,1,261,5,1,2,5,1837,1
4894,2,3,3,4,241,3,2,2,3,4047,0
6836,5,1,5,2,237,4,1,1,9,5922,0
8005,4,3,6,4,293,4,1,1,8,1145,1
5223,1,2,4,5,234,3,1,2,5,5213,0
6970,2,1,4,4,192,4,1,1,2,5856,1
7106,5,1,6,2,278,4,3,1,8,1967,0
5161,4,3,4,2,157,4,1,1,6,4964,0
6966,5,1,4,5,268,6,2,1,7,4709,0
3243,1,3,4,4,173,3,3,1,9,5382,1
5525,3,3,5,5,304,5,1,1,8,1949,1
3154,2,2,3,2,153,10,3,2,2,5455,0
3963,1,1,3,4,186,3,2,2,7,4536,0
8056,2,3,3,5,212,3,2,2,7,4411,1
6973,4,1,3,4,150,3,1,1,5,4950,0
3531,1,3,4,2,137,3,1,1,6,5271,0
7013,3,3,4,3,197,3,1,2,2,4410,0
6832,2,1,5,1,168,2,1,1,10,4240,0
7636,2,3,2,4,193,2,1,1,5,5706,0
7219,4,3,5,5,262,5,1,2,9,1400,0
5399,3,3,4,3,279,6,2,2,2,5405,0
7792,2,1,4,1,237,3,2,1,8,5668,1
7744,2,3,4,5,221,5,1,1,5,1608,1
5663,3,3,4,2,237,3,1,2,2,5277,0
3191,3,3,4,3,225,5,1,2,8,4195,0
8748,5,1,5,5,221,3,2,2,9,5295,0
5036,5,3,4,5,134,3,1,1,1,1008,0
3785,3,3,4,3,247,10,3,2,10,5644,0
6948,5,3,4,1,196,4,1,1,3,5496,0
7749,1,3,4,2,270,5,2,2,9,1167,0
5684,5,3,4,1,183,3,2,1,4,4789,0
8168,5,3,4,2,185,3,1,2,1,4786,0
8102,5,3,3,1,146,3,2,2,9,4944,1
8777,3,2,3,1,101,3,2,2,7,4275,1
5216,5,2,6,4,292,4,1,1,10,1321,1
7503,1,3,5,1,270,5,3,1,6,1836,1
8589,1,3,5,1,211,3,1,2,7,5594,1
3173,3,3,4,4,172,3,2,1,1,4201,0
6271,4,3,6,4,293,6,1,1,7,1117,1
8743,4,1,5,4,189,2,1,1,4,5575,1
8367,1,2,5,4,136,4,1,2,9,5469,0
4595,3,3,4,5,245,3,2,1,2,5439,1
8704,2,3,4,4,149,2,2,1,2,5881,0
3496,2,3,4,1,134,2,2,1,7,5967,0
4450,2,3,4,3,198,3,2,1,1,5846,1
8306,5,3,5,4,254,6,1,2,4,1850,1
8916,5,2,7,4,270,4,2,1,5,1735,0
8792,5,3,5,2,211,2,2,1,2,5077,0
8240,5,3,3,2,185,4,1,2,6,5854,0
3672,5,3,4,4,245,4,2,2,4,5203,1
3949,4,1,4,1,258,3,2,2,2,4188,0
3143,3,1,4,4,135,3,1,1,4,4651,1
3577,4,2,4,5,168,4,2,1,4,4776,1
6925,4,3,6,1,245,4,1,1,10,1606,0
3329,3,3,5,5,219,2,2,2,4,4289,0
4030,2,3,4,1,209,2,1,1,10,5066,0
4939,4,2,4,4,185,3,3,1,6,4238,1
4413,1,3,5,4,269,2,2,1,2,5276,0
7874,5,3,3,1,202,3,2,1,7,5818,0
3435,1,2,4,3,267,4,1,2,7,5140,0
8846,5,3,3,5,176,2,2,1,8,5597,1
7815,1,2,3,1,104,4,1,1,9,5211,1
6811,4,3,5,2,259,5,1,1,7,1032,0
3632,5,3,3,4,172,3,1,1,4,4337,0
7235,3,1,6,3,175,4,1,2,3,4143,0
8328,5,3,6,4,287,4,1,1,5,1972,1
6798,5,3,4,4,250,3,1,2,10,4505,0
6458,5,3,2,3,266,2,1,2,1,5356,0
7156,2,3,4,5,239,5,1,1,7,1001,1
4986,5,3,6,1,152,2,1,1,3,1340,0
7344,5,3,3,2,151,2,2,2,1,5179,0
3244,2,3,4,2,232,3,2,2,8,4658,1
7011,1,3,3,3,249,3,1,2,10,5184,0
3709,4,2,4,1,140,4,1,2,6,5067,0
6247,4,3,3,3,126,10,1,2,10,4128,0
7925,3,1,3,4,142,4,2,2,5,4429,0
3583,4,3,3,4,182,3,2,1,2,5281,1
7058,5,3,4,5,246,2,2,1,3,5705,0
7800,5,1,3,5,234,2,2,1,1,4455,1
3718,2,3,3,5,274,3,1,1,3,5156,0
8647,4,2,4,5,233,6,1,2,8,1176,0
8546,5,3,2,4,245,2,2,1,3,5850,1
5529,1,3,6,4,248,4,1,1,6,1851,0
6394,2,3,5,1,173,2,1,1,4,4242,1
5407,4,3,4,3,161,2,2,2,3,4391,1
7167,1,3,5,4,261,5,1,2,2,1409,0
4668,5,2,3,3,149,2,2,2,3,4527,0
6299,3,2,6,5,253,4,2,2,1,1977,0
6281,3,1,6,3,298,4,1,1,1,1657,0
3211,4,3,3,2,181,2,1,1,6,5410,0
6022,2,1,5,5,259,5,1,1,9,1624,0
7795,4,1,4,2,209,2,2,2,3,5607,0
5326,2,1,4,2,252,6,2,2,2,5476,0
5543,3,3,3,4,142,2,2,1,7,5346,0
5359,4,2,4,3,149,3,1,1,3,5542,0
7688,5,2,3,4,164,10,2,1,10,4134,0
3624,5,3,3,3,155,3,1,1,3,5768,0
5190,5,1,5,1,171,5,2,1,8,4699,0
8148,5,3,3,3,200,3,3,1,2,4777,1
3561,1,2,4,3,185,10,3,1,7,4818,1
7989,1,3,4,2,269,10,3,2,2,5616,1
4847,3,3,5,4,267,2,1,2,7,5292,0
5011,4,3,4,3,196,3,1,1,10,4194,1
4131,1,3,6,3,100,4,1,2,3,5756,0
5982,5,3,4,2,170,6,2,2,10,4891,0
3070,2,3,4,4,162,2,2,2,8,1386,1
8669,3,3,3,1,152,3,1,2,1,4949,1
7340,5,3,5,2,245,2,1,2,6,5366,1
4329,1,3,3,4,213,2,2,1,6,5374,1
8602,2,3,4,5,228,5,1,2,5,1373,1
7605,1,3,3,5,224,3,1,2,6,5115,0
6908,5,3,6,4,297,4,1,1,9,1249,1
7193,3,3,4,4,229,6,1,2,2,1279,0
5244,5,3,5,5,134,3,3,1,5,5783,1
8504,5,2,3,1,202,2,2,1,10,4412,1
5883,1,1,3,5,246,3,1,1,2,5556,1
8109,1,3,3,3,195,3,1,2,1,4224,0
8371,4,2,3,3,163,3,2,2,5,5362,0
5456,5,1,3,5,256,2,2,1,9,5750,0
3400,2,1,3,4,213,3,1,1,5,4535,1
6957,1,3,3,1,186,3,3,1,1,5694,1
8917,4,2,4,3,246,5,2,2,10,1646,1
5426,5,3,4,4,200,4,1,1,3,5583,1
5973,1,3,3,3,265,3,2,1,3,5986,1
3893,3,3,4,1,165,2,2,1,5,5014,1
8568,5,3,4,2,161,3,1,1,8,4382,0
6288,5,1,5,2,254,5,2,2,6,1002,0
6185,3,3,5,5,266,5,1,1,9,4500,0
8624,5,1,5,1,239,5,1,1,6,1815,0
7133,3,2,3,1,266,7,1,2,5,4102,1
5166,5,3,5,5,171,3,1,2,8,4227,0
3542,5,1,3,2,150,2,1,1,3,4174,0
3363,1,3,3,2,206,3,3,1,1,4431,1
7964,5,3,5,1,236,6,1,2,4,1123,1
4581,1,3,3,1,237,2,1,2,9,4626,1
8064,5,1,3,2,235,2,2,1,10,4172,0
8720,5,3,4,4,265,4,2,1,6,4607,1
8419,4,3,5,1,224,3,1,2,7,5870,1
8723,3,3,3,4,177,3,2,1,1,4965,0
3464,5,3,4,4,186,2,2,1,9,4887,1
8343,1,1,6,4,262,5,1,2,9,1369,0
3279,1,1,3,4,211,2,1,2,6,6000,0
5776,2,3,5,2,264,6,2,2,10,1659,1
3774,5,3,3,3,172,6,2,1,5,5366,1
5409,1,3,3,1,267,3,1,2,5,5528,0
6222,5,3,5,1,227,5,1,2,6,1667,0
4453,4,3,5,2,173,4,2,2,4,5363,0
6061,4,3,4,3,199,3,1,2,8,4391,1
4252,2,2,4,2,266,3,2,2,4,4197,1
5732,5,1,3,4,191,5,2,1,4,4243,1
5320,2,1,4,3,274,3,3,1,7,5517,0
7970,5,3,3,2,188,6,2,1,1,4856,0
3497,3,3,4,3,228,2,3,1,4,4719,1
4562,5,3,5,3,227,4,1,1,10,1317,1
6911,3,3,5,5,240,5,2,2,10,1574,1
5330,5,1,5,1,234,3,3,1,9,5548,0
5302,2,3,5,4,244,3,2,1,3,4015,0
6946,2,3,4,1,219,3,1,1,5,5632,0
8133,1,3,4,4,247,2,2,2,9,5095,0
3579,1,2,3,2,169,2,2,1,10,4038,1
7816,2,2,3,2,261,2,2,2,10,4035,0
4246,2,2,3,1,191,3,1,2,1,4705,0
3413,3,1,3,2,172,2,1,1,9,4532,1
8727,1,3,3,4,254,3,3,2,4,5830,1
5559,1,3,4,3,148,4,1,1,1,4243,0
7282,2,3,2,5,140,4,3,1,2,4636,1
4729,4,3,4,3,180,3,2,2,5,4038,1
7699,4,3,3,4,252,2,1,2,6,4630,1
6096,5,3,6,4,195,5,3,1,10,4225,0
7786,2,1,4,3,240,3,2,2,6,4964,0
5431,4,3,5,3,195,4,1,1,9,5577,0
8289,1,3,5,4,145,3,1,2,2,4492,1
4247,3,2,3,4,221,3,1,1,1,4518,1
6195,1,3,5,2,173,4,3,1,9,4307,0
6256,2,3,6,5,295,4,2,2,5,1963,1
5051,3,1,4,3,192,3,1,1,10,4068,0
8741,3,3,3,5,168,3,1,2,8,5877,0
8918,5,2,5,5,269,5,1,2,5,1742,0
7207,4,3,7,3,305,4,2,1,3,1426,1
4162,2,3,3,3,260,2,1,2,8,5382,0
8563,4,3,4,4,229,5,1,2,7,1049,1
7939,4,1,4,1,204,8,1,1,7,5359,0
4642,2,1,3,5,193,3,2,2,1,5810,1
3166,2,2,3,1,178,3,1,2,3,4811,0
3960,5,1,5,2,256,3,2,2,6,5604,1
3365,3,3,2,1,180,3,1,2,2,4615,1
6148,2,1,2,1,185,6,2,1,7,4138,1
4141,4,3,3,5,232,3,1,2,10,5333,0
4782,5,1,3,4,233,3,2,1,10,4626,0
3920,5,3,4,1,260,2,1,1,1,5001,1
4666,2,2,3,4,184,4,2,2,2,4052,0
3145,4,1,4,5,139,3,1,2,5,5335,0
3829,4,1,4,2,164,2,1,1,7,1116,0
5498,5,3,4,4,146,3,1,2,10,4472,1
7226,5,3,5,4,219,2,2,1,5,4919,1
8744,5,1,4,4,183,2,1,1,7,4572,1
7959,1,2,6,2,293,4,1,1,7,1477,0
8124,5,3,3,5,152,4,2,2,2,4809,0
6573,1,2,7,5,302,4,1,2,3,1597,1
7756,2,3,6,3,250,4,1,2,9,1618,0
4158,5,3,3,1,243,2,2,2,10,5460,0
5258,5,3,6,1,275,4,1,1,5,1228,0
5603,3,1,4,2,233,3,1,1,3,5740,1
6358,2,3,3,1,210,2,1,2,9,5932,0
6305,3,2,6,5,252,4,1,1,2,1249,0
7858,2,3,2,2,287,4,2,2,10,5972,0
7536,5,2,4,2,270,3,2,1,4,5566,0
7101,1,1,5,4,262,6,2,1,1,1177,0
3444,5,3,4,1,247,2,2,1,7,5098,0
8389,4,3,2,4,149,5,2,1,7,5541,0
6624,5,3,3,4,160,4,2,2,9,4733,1
3975,1,2,4,1,150,3,1,1,10,4470,0
4312,2,3,5,4,165,4,2,2,7,5091,1
7065,1,3,3,1,101,5,1,1,3,4807,0
4202,5,3,4,4,270,2,1,1,1,5148,1
5629,4,2,5,4,135,2,1,2,5,5834,0
3024,5,2,3,4,155,3,2,2,4,1548,1
6871,4,3,6,3,260,4,1,1,10,1140,0
6838,2,1,3,3,250,6,2,2,9,5322,1
8830,2,3,4,4,261,5,2,1,2,1690,1
7154,5,3,5,1,257,5,1,2,9,1329,0
5573,3,3,3,1,225,3,2,2,2,4284,0
3663,1,3,4,3,272,2,2,1,5,4681,1
7725,1,3,6,1,247,4,1,1,4,1623,1
7424,5,3,4,2,184,3,1,2,3,1705,1
8949,1,3,4,2,161,4,1,1,9,4713,1
4585,4,3,3,1,156,3,2,2,9,4278,0
4348,2,3,3,5,155,4,1,2,6,5386,0
4268,5,3,4,1,169,4,1,1,10,4245,0
4515,1,1,3,1,219,8,1,1,1,4122,1
4032,5,3,6,5,98,3,1,1,8,5946,0
5462,5,1,6,4,256,4,1,1,2,1752,1
8137,4,3,4,3,177,3,1,2,1,5282,0
